ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
ck601umz6px8q0956m97v73tu,ck5y2ol5f69jr0bo09hug2vwu,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fd7f2f28b-0564-01bf-f806-2be9913df065-2020-01-28T08%3A03%3A39.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=kPorHPTPNAnszrjEZbhfQRBcu_w,"{""Free space"":[{""geometry"":[{""x"":0,""y"":675},{""x"":187,""y"":553},{""x"":529,""y"":533},{""x"":624,""y"":417},{""x"":620,""y"":334},{""x"":674,""y"":308},{""x"":675,""y"":301},{""x"":758,""y"":298},{""x"":831,""y"":296},{""x"":877,""y"":293},{""x"":879,""y"":303},{""x"":942,""y"":340},{""x"":1024,""y"":377},{""x"":1261,""y"":516},{""x"":1333,""y"":526},{""x"":1530,""y"":529},{""x"":1773,""y"":550},{""x"":1920,""y"":566},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347085000,1580347085000,39.443,2020-01-28T08:03:39.jpg,,,,,Free space detection,"[{""id"":""ck601xiv3pmoe0890j3gvlce2"",""score"":1,""createdAt"":""2020-01-30T01:20:20.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601umz6px8q0956m97v73tu,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF1bXo2cHg4cTA5NTZtOTd2NzN0dSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.VTUbKKyHFjUIb-jukPjVZbUiJnLuhzNI9h545dd0Gb4""}"
ck601vpoapm8m0700e1o4xis7,ck5y2ol5f69k30bo0d0n93qrp,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F218c49d6-efb8-5e0a-c971-4e6369616e0a-2020-01-28T08%3A03%3A45.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=ye95mpPDy4IpauY3cFAoa14cvXE,"{""Free space"":[{""geometry"":[{""x"":0,""y"":947},{""x"":275,""y"":746},{""x"":242,""y"":542},{""x"":295,""y"":517},{""x"":293,""y"":472},{""x"":381,""y"":466},{""x"":413,""y"":448},{""x"":487,""y"":444},{""x"":685,""y"":372},{""x"":788,""y"":335},{""x"":867,""y"":309},{""x"":868,""y"":301},{""x"":987,""y"":297},{""x"":1092,""y"":296},{""x"":1126,""y"":296},{""x"":1127,""y"":311},{""x"":1214,""y"":390},{""x"":1399,""y"":550},{""x"":1731,""y"":926},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347135000,1580347135000,49.896,2020-01-28T08:03:45.jpg,,,,,Free space detection,"[{""id"":""ck601xkv9pgmz08764gzl8y2j"",""score"":1,""createdAt"":""2020-01-30T01:20:22.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601vpoapm8m0700e1o4xis7,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF2cG9hcG04bTA3MDBlMW80eGlzNyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.GH8GUKd3qQ3I7aBp5cz3bGe8chMMRuwAtcHC6ZuLmJk""}"
ck601wibghqcm0842hic7n0im,ck5y2ol5d69h70bo04ook9g51,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fae08b2ff-8a38-01e6-8236-a997b81b346e-2020-01-28T08%3A01%3A57.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=78Cun-MQ3S5-dgvZzAwc36RoeEU,"{""Free space"":[{""geometry"":[{""x"":0,""y"":757},{""x"":223,""y"":616},{""x"":426,""y"":495},{""x"":417,""y"":405},{""x"":698,""y"":386},{""x"":991,""y"":371},{""x"":1072,""y"":369},{""x"":1086,""y"":363},{""x"":1307,""y"":360},{""x"":1437,""y"":362},{""x"":1512,""y"":365},{""x"":1596,""y"":365},{""x"":1596,""y"":449},{""x"":1442,""y"":464},{""x"":1592,""y"":596},{""x"":1920,""y"":978},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347172000,1580347172000,36.842,2020-01-28T08:01:57.jpg,,,,,Free space detection,"[{""id"":""ck601xniepdld07769060wz4i"",""score"":1,""createdAt"":""2020-01-30T01:20:26.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601wibghqcm0842hic7n0im,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF3aWJnaHFjbTA4NDJoaWM3bjBpbSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.6f5hEg0QruHPdBujDlXMhK4Rkf6govGgmejYAY0vyRA""}"
ck601x631hd3p0932y8htla60,ck5y2ol5d69hj0bo07z9d9o4i,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F1c347685-75a1-2887-fe60-7a2fb47bcabe-2020-01-28T08%3A02%3A03.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=nGd1O_uXLD5TIwHQzLfRS3mtg28,"{""Free space"":[{""geometry"":[{""x"":0,""y"":590},{""x"":256,""y"":557},{""x"":557,""y"":524},{""x"":566,""y"":509},{""x"":850,""y"":478},{""x"":1103,""y"":458},{""x"":1231,""y"":447},{""x"":1282,""y"":451},{""x"":1585,""y"":438},{""x"":1594,""y"":352},{""x"":1620,""y"":356},{""x"":1671,""y"":357},{""x"":1756,""y"":369},{""x"":1767,""y"":380},{""x"":1869,""y"":403},{""x"":1920,""y"":422},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347203000,1580347203000,29.15,2020-01-28T08:02:03.jpg,,,,,Free space detection,"[{""id"":""ck601xp8shd8809322eyaw2il"",""score"":1,""createdAt"":""2020-01-30T01:20:28.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601x631hd3p0932y8htla60,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF4NjMxaGQzcDA5MzJ5OGh0bGE2MCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.-EeZb_QGJk4XrO-NkxkbQrG6LDP061YKgpOF_9hglms""}"
ck601yog9pduu07765a78d2uu,ck5y2ol5d69hv0bo06iqh05eu,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Ff3f5ca0d-69fa-7e8b-fa41-79670c1a6c3f-2020-01-28T08%3A02%3A09.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=lMd2rilgGOwqUffG9Ix3jtJaFxk,"{""Free space"":[{""geometry"":[{""x"":0,""y"":623},{""x"":169,""y"":581},{""x"":447,""y"":519},{""x"":453,""y"":503},{""x"":737,""y"":450},{""x"":975,""y"":414},{""x"":1033,""y"":410},{""x"":1257,""y"":378},{""x"":1262,""y"":306},{""x"":1350,""y"":316},{""x"":1465,""y"":330},{""x"":1532,""y"":347},{""x"":1578,""y"":348},{""x"":1582,""y"":339},{""x"":1655,""y"":319},{""x"":1656,""y"":304},{""x"":1785,""y"":314},{""x"":1789,""y"":431},{""x"":1780,""y"":533},{""x"":1620,""y"":751},{""x"":1920,""y"":801},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347274000,1580347274000,36.917,2020-01-28T08:02:09.jpg,,,,,Free space detection,"[{""id"":""ck6020arupygz0956bc1acivw"",""score"":1,""createdAt"":""2020-01-30T01:22:29.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601yog9pduu07765a78d2uu,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF5b2c5cGR1dTA3NzY1YTc4ZDJ1dSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.vyDy7VLcztJfc3hlFLQghqaV2sIWlJCeG2BDY_KNKvA""}"
ck601zaf9hdja0932bt4n1qx5,ck5y2v8d869lj0bo041ys8aus,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F41fffec9-56c4-1c42-3d8c-37c0f9894c78-2020-01-28T08%3A08%3A32.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=IvaBdvdWXRry0v83lcebpOiQD0o,"{""Free space"":[{""geometry"":[{""x"":242,""y"":1080},{""x"":468,""y"":795},{""x"":465,""y"":686},{""x"":445,""y"":478},{""x"":768,""y"":469},{""x"":1134,""y"":448},{""x"":1314,""y"":446},{""x"":1305,""y"":584},{""x"":1299,""y"":673},{""x"":1327,""y"":711},{""x"":1323,""y"":743},{""x"":1328,""y"":751},{""x"":1361,""y"":772},{""x"":1398,""y"":772},{""x"":1519,""y"":884},{""x"":1728,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347302000,1580347302000,28.168,2020-01-28T08:08:32.jpg,,,,,Free space detection,"[{""id"":""ck6020c3iph6q0876md6azsuq"",""score"":1,""createdAt"":""2020-01-30T01:22:31.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601zaf9hdja0932bt4n1qx5,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF6YWY5aGRqYTA5MzJidDRuMXF4NSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.kBcWplFZaEqtrcb32O2XfbVBjuhB7-d0QLRftWiw8MM""}"
ck601zzd0pe3d07761jc0qb6e,ck5y2v8d969lv0bo0g9206u5k,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F890371da-9f75-230e-f1d5-5655b99c195d-2020-01-28T08%3A08%3A38.jpg?Expires=1582782215244&KeyName=labelbox-assets-key-1&Signature=UmJdrCCL9xuxgOeBgCL6kgjUUKw,"{""Free space"":[{""geometry"":[{""x"":0,""y"":922},{""x"":661,""y"":636},{""x"":898,""y"":505},{""x"":904,""y"":392},{""x"":1055,""y"":400},{""x"":1120,""y"":399},{""x"":1165,""y"":389},{""x"":1218,""y"":366},{""x"":1226,""y"":330},{""x"":1279,""y"":307},{""x"":1390,""y"":312},{""x"":1461,""y"":350},{""x"":1540,""y"":388},{""x"":1569,""y"":403},{""x"":1558,""y"":501},{""x"":1563,""y"":582},{""x"":1768,""y"":841},{""x"":1920,""y"":1005},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580347334000,1580347334000,30.993,2020-01-28T08:08:38.jpg,,,,,Free space detection,"[{""id"":""ck6020dm0hfra0833z120m177"",""score"":1,""createdAt"":""2020-01-30T01:22:33.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck601zzd0pe3d07761jc0qb6e,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDF6emQwcGUzZDA3NzYxamMwcWI2ZSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.tPaA1rkTEPkAFhJW0zW_bZb7q4ASvApObFFYQVZw4mk""}"
ck605p8cyqh4b0776ran9sxop,ck5y2v8d969m70bo050ymfe5n,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F22ba3569-d205-9eb6-f162-2e8572121341-2020-01-28T08%3A08%3A44.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=zXW3p_tFc0SsPdsozXpELde3rJM,"{""Free space"":[{""geometry"":[{""x"":0,""y"":795},{""x"":88,""y"":768},{""x"":70,""y"":621},{""x"":55,""y"":501},{""x"":49,""y"":437},{""x"":71,""y"":433},{""x"":126,""y"":438},{""x"":130,""y"":484},{""x"":155,""y"":485},{""x"":204,""y"":493},{""x"":294,""y"":515},{""x"":296,""y"":534},{""x"":508,""y"":584},{""x"":561,""y"":573},{""x"":574,""y"":577},{""x"":600,""y"":571},{""x"":709,""y"":592},{""x"":960,""y"":517},{""x"":1185,""y"":451},{""x"":1350,""y"":405},{""x"":1483,""y"":370},{""x"":1522,""y"":361},{""x"":1523,""y"":349},{""x"":1636,""y"":360},{""x"":1754,""y"":369},{""x"":1802,""y"":373},{""x"":1804,""y"":405},{""x"":1856,""y"":459},{""x"":1920,""y"":564},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353551000,1580353551000,52.143,2020-01-28T08:08:44.jpg,,,,,Free space detection,"[{""id"":""ck605txwxr4c80956ew9lqhi6"",""score"":1,""createdAt"":""2020-01-30T03:09:31.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605p8cyqh4b0776ran9sxop,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVwOGN5cWg0YjA3NzZyYW45c3hvcCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.b07J78rtSn1aUCbzsB8Eh9eDH-X0Z1ZRr6ifBUx5lWo""}"
ck605q1l1qkzz0876ezvf8ucr,ck5y2v8d969mj0bo0cupia9q2,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F11f72c9b-64dd-505d-067c-9fa557c3b330-2020-01-28T08%3A09%3A02.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=1Xp3ay_tjDPU8VW1SLaabXKLD5A,"{""Free space"":[{""geometry"":[{""x"":0,""y"":478},{""x"":38,""y"":484},{""x"":155,""y"":451},{""x"":156,""y"":486},{""x"":204,""y"":489},{""x"":247,""y"":479},{""x"":364,""y"":484},{""x"":489,""y"":486},{""x"":694,""y"":488},{""x"":913,""y"":495},{""x"":970,""y"":496},{""x"":972,""y"":518},{""x"":1110,""y"":525},{""x"":1118,""y"":518},{""x"":1368,""y"":534},{""x"":1621,""y"":548},{""x"":1820,""y"":562},{""x"":1869,""y"":562},{""x"":1880,""y"":565},{""x"":1920,""y"":566},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353589000,1580353589000,37.519,2020-01-28T08:09:02.jpg,,,,,Free space detection,"[{""id"":""ck605u4l3iwvt0842fsqwk7r5"",""score"":1,""createdAt"":""2020-01-30T03:09:40.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605q1l1qkzz0876ezvf8ucr,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVxMWwxcWt6ejA4NzZlenZmOHVjciIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.gmInlu-f7tntKpzqxPBfzAibKcH6zEQVG_o9DK4zeMA""}"
ck605qdljijm00833gt25da31,ck5y2v8d969ln0bo0gh9odjmt,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fe7f1cd87-bac8-23c1-6d0e-bfc7d80efc5d-2020-01-28T08%3A08%3A34.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=I-AFjTwQj-Fz0n4r9epAKtJlSkw,"{""Free space"":[{""geometry"":[{""x"":0,""y"":550},{""x"":191,""y"":544},{""x"":1323,""y"":535},{""x"":1920,""y"":533},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353605000,1580353605000,15.279,2020-01-28T08:08:34.jpg,,,,,Free space detection,"[{""id"":""ck605u6cbqmz808762gnjz5er"",""score"":1,""createdAt"":""2020-01-30T03:09:42.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605qdljijm00833gt25da31,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVxZGxqaWptMDA4MzNndDI1ZGEzMSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.a5OvoCp3ZWQ3JguUjBa-w63O_2JVP77PQCaGxSFbgww""}"
ck605r2bmqhwo0776w9wtcs9p,ck5y2v8d969lz0bo0hmylag5j,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fc7633ad9-e3da-aa2a-4c4a-670a9f70eca6-2020-01-28T08%3A08%3A40.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=uXylCxPhncsIHif_zHBKAIYWVoQ,"{""Free space"":[{""geometry"":[{""x"":0,""y"":878},{""x"":330,""y"":624},{""x"":315,""y"":447},{""x"":515,""y"":438},{""x"":542,""y"":440},{""x"":594,""y"":437},{""x"":678,""y"":415},{""x"":729,""y"":381},{""x"":736,""y"":338},{""x"":787,""y"":311},{""x"":925,""y"":307},{""x"":1019,""y"":338},{""x"":1138,""y"":385},{""x"":1198,""y"":408},{""x"":1192,""y"":539},{""x"":1228,""y"":616},{""x"":1730,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353637000,1580353637000,31.772,2020-01-28T08:08:40.jpg,,,,,Free space detection,"[{""id"":""ck605ub8oil4z0833yukhost9"",""score"":1,""createdAt"":""2020-01-30T03:09:48.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605r2bmqhwo0776w9wtcs9p,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVyMmJtcWh3bzA3NzZ3OXd0Y3M5cCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.Mbc2TzC32UeiH2fn6nFT2hem5mFlZm_0XYh9jrQ_pVA""}"
ck605ruc3iibg0932cezrdcdc,ck5y2v8d969mb0bo0467r6076,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fc36a8792-a943-f71e-576a-e92690269f1b-2020-01-28T08%3A08%3A58.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=mvRl0Us7NArZ4ojjGwKmTGOWcdQ,"{""Free space"":[{""geometry"":[{""x"":0,""y"":773},{""x"":129,""y"":663},{""x"":252,""y"":567},{""x"":276,""y"":564},{""x"":283,""y"":549},{""x"":320,""y"":516},{""x"":309,""y"":410},{""x"":461,""y"":402},{""x"":528,""y"":395},{""x"":778,""y"":381},{""x"":894,""y"":376},{""x"":910,""y"":378},{""x"":911,""y"":495},{""x"":944,""y"":541},{""x"":973,""y"":549},{""x"":1115,""y"":595},{""x"":1189,""y"":647},{""x"":1407,""y"":620},{""x"":1621,""y"":750},{""x"":1856,""y"":886},{""x"":1920,""y"":926},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353673000,1580353673000,36.048,2020-01-28T08:08:58.jpg,,,,,Free space detection,"[{""id"":""ck605ufddij8g0932xtxu3qgh"",""score"":1,""createdAt"":""2020-01-30T03:09:54.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605ruc3iibg0932cezrdcdc,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVydWMzaWliZzA5MzJjZXpyZGNkYyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.9x9QnNIQ9IwkN1fV-LXV3NExLROYQCleZ7kQBC-tqQ4""}"
ck605shnlqt2f0890fuadj353,ck5y2v8d969mn0bo002jc8a4g,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F1e6448e4-4b4b-3cb1-1c26-9d49987f155a-2020-01-28T08%3A09%3A12.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=K_KI46b51_Ou-sCe_jMmDTuspSg,"{""Free space"":[{""geometry"":[{""x"":0,""y"":589},{""x"":255,""y"":562},{""x"":484,""y"":518},{""x"":643,""y"":513},{""x"":906,""y"":487},{""x"":922,""y"":443},{""x"":1177,""y"":407},{""x"":1226,""y"":405},{""x"":1251,""y"":401},{""x"":1277,""y"":393},{""x"":1390,""y"":386},{""x"":1416,""y"":370},{""x"":1514,""y"":376},{""x"":1702,""y"":402},{""x"":1841,""y"":427},{""x"":1920,""y"":446},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353703000,1580353703000,29.986,2020-01-28T08:09:12.jpg,,,,,Free space detection,"[{""id"":""ck605uh2eqn4c08766nssblm9"",""score"":1,""createdAt"":""2020-01-30T03:09:56.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605shnlqt2f0890fuadj353,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVzaG5scXQyZjA4OTBmdWFkajM1MyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.tCFK8LEJyu8aTPLSmbVUDanT0RphV21skNmkl8xL8f0""}"
ck605szytqmme0876wc8dwnkq,ck5y2v8d969lr0bo0bin08m5i,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F732ac25e-f902-6266-25fe-d7af1f609ceb-2020-01-28T08%3A08%3A36.jpg?Expires=1582782215245&KeyName=labelbox-assets-key-1&Signature=_GPIhFOaWwidM5ceIDSTHp59p9Y,"{""Free space"":[{""geometry"":[{""x"":0,""y"":728},{""x"":944,""y"":654},{""x"":1845,""y"":500},{""x"":1853,""y"":492},{""x"":1859,""y"":422},{""x"":1920,""y"":439},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1580353727000,1580353727000,23.479,2020-01-28T08:08:36.jpg,,,,,Free space detection,"[{""id"":""ck605ukxuix30084233xpmqzj"",""score"":1,""createdAt"":""2020-01-30T03:10:01.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck605szytqmme0876wc8dwnkq,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s2MDVzenl0cW1tZTA4NzZ3Yzhkd25rcSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.5U0ig3nVPUZ1EB9Icag_MZ1e1mB4BmZkWv30_UPmbIM""}"
