ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
ck5l3jf2m7ovw0a568bafdmsw,ck5h02hqqtbu80doqgv8a0uio,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fdb5a8a41-fde7-5bfd-1bf3-b60604cd057a-2020-01-16T09%3A15%3A45.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=RFF6MhvRmD-YoGbujKVCN35vIT0,"{""Free space"":[{""geometry"":[{""x"":0,""y"":601},{""x"":82,""y"":602},{""x"":164,""y"":557},{""x"":237,""y"":564},{""x"":332,""y"":512},{""x"":329,""y"":485},{""x"":544,""y"":401},{""x"":683,""y"":349},{""x"":723,""y"":333},{""x"":917,""y"":318},{""x"":997,""y"":319},{""x"":1014,""y"":334},{""x"":1056,""y"":368},{""x"":1151,""y"":449},{""x"":1423,""y"":692},{""x"":1710,""y"":988},{""x"":1806,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,31.324,2020-01-16T09:15:45.jpg,,,,,Free space detection,"[{""id"":""ck5l3no21db4s0978qnt5pgvj"",""score"":1,""createdAt"":""2020-01-19T14:12:06.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3jf2m7ovw0a568bafdmsw,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNqZjJtN292dzBhNTY4YmFmZG1zdyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9._c1FB1p2o2Tlz38K56nwN6S75qVloS62uUU3eSVXcew""}"
ck5l3k4vm7oxr0a56eyxx2xqb,ck5h02hqttbxs0doqh9oaasqh,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F12d3289c-b6a0-05bc-7cc5-46e034b52db5-2020-01-16T09%3A16%3A50.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=Q7ys5YZ94CYmE6yYT1sQHsPcioc,"{""Free space"":[{""geometry"":[{""x"":167,""y"":1080},{""x"":347,""y"":888},{""x"":490,""y"":726},{""x"":625,""y"":580},{""x"":635,""y"":580},{""x"":670,""y"":550},{""x"":664,""y"":411},{""x"":737,""y"":408},{""x"":736,""y"":432},{""x"":1076,""y"":423},{""x"":1211,""y"":423},{""x"":1206,""y"":544},{""x"":1245,""y"":573},{""x"":1258,""y"":577},{""x"":1374,""y"":695},{""x"":1489,""y"":827},{""x"":1604,""y"":941},{""x"":1555,""y"":1041},{""x"":1540,""y"":1064},{""x"":1550,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,33.171,2020-01-16T09:16:50.jpg,,,,,Free space detection,"[{""id"":""ck5l3nqe3db5f0978m2o5fm4p"",""score"":1,""createdAt"":""2020-01-19T14:12:09.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3k4vm7oxr0a56eyxx2xqb,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNrNHZtN294cjBhNTZleXh4MnhxYiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.Xts2V2VeErRvGT0g5EzigoAI8IXiIx6g65v2T7gB9io""}"
ck5l3kpnillyb0952r617vug2,ck5h02hqrtbuk0doqgpi3c127,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fbd0d3ff9-db00-2c08-9a84-a555762627e2-2020-01-16T09%3A15%3A51.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=pcnDhJS4G5iqIhROEOtho1nQ2Dw,"{""Free space"":[{""geometry"":[{""x"":0,""y"":764},{""x"":72,""y"":766},{""x"":415,""y"":781},{""x"":474,""y"":781},{""x"":526,""y"":698},{""x"":570,""y"":697},{""x"":991,""y"":667},{""x"":1359,""y"":649},{""x"":1460,""y"":714},{""x"":1652,""y"":688},{""x"":1730,""y"":740},{""x"":1806,""y"":739},{""x"":1920,""y"":706},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,26.576,2020-01-16T09:15:51.jpg,,,,,Free space detection,"[{""id"":""ck5l3nsxgdb5w0978qkxeihau"",""score"":1,""createdAt"":""2020-01-19T14:12:13.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3kpnillyb0952r617vug2,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNrcG5pbGx5YjA5NTJyNjE3dnVnMiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.hoGd7R5BEuTSbZg6tFa3qQj3BFPOFfryHtT_jG-jgkA""}"
ck5l3lg08xm3307709bxasaef,ck5h02hqutby40doqavy94exb,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F0df7619a-dd82-a1ca-ca6a-c593b6b08a39-2020-01-16T09%3A16%3A56.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=U3S1Rph4NfYinFHVHHprq_HbU6A,"{""Free space"":[{""geometry"":[{""x"":0,""y"":538},{""x"":79,""y"":541},{""x"":223,""y"":539},{""x"":224,""y"":555},{""x"":326,""y"":555},{""x"":346,""y"":543},{""x"":674,""y"":541},{""x"":903,""y"":546},{""x"":912,""y"":528},{""x"":1066,""y"":530},{""x"":1282,""y"":530},{""x"":1436,""y"":528},{""x"":1465,""y"":543},{""x"":1531,""y"":543},{""x"":1691,""y"":626},{""x"":1685,""y"":661},{""x"":1728,""y"":686},{""x"":1783,""y"":720},{""x"":1874,""y"":710},{""x"":1920,""y"":740},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,33.748,2020-01-16T09:16:56.jpg,,,,,Free space detection,"[{""id"":""ck5l3nui8db6h0978th5esg9i"",""score"":1,""createdAt"":""2020-01-19T14:12:15.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3lg08xm3307709bxasaef,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNsZzA4eG0zMzA3NzA5Ynhhc2FlZiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.SM2rTPPnh-8pZ7tu0TMgLzWYFSISnSqAzwkDPKVTIjc""}"
ck5l3pf9gd0no0843xt90cxwd,ck5h02hqrtbuw0doqfe356z4m,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F6e6e30d8-6af9-1c16-4872-1067a6463d5a-2020-01-16T09%3A15%3A57.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=jMU6xng7Nzboy4hCISwMkV80M9U,"{""Free space"":[{""geometry"":[{""x"":0,""y"":679},{""x"":373,""y"":499},{""x"":669,""y"":374},{""x"":848,""y"":308},{""x"":924,""y"":283},{""x"":929,""y"":270},{""x"":1009,""y"":270},{""x"":1004,""y"":288},{""x"":1025,""y"":301},{""x"":1108,""y"":304},{""x"":1226,""y"":377},{""x"":1357,""y"":473},{""x"":1619,""y"":669},{""x"":1803,""y"":834},{""x"":1920,""y"":945},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,60.479,2020-01-16T09:15:57.jpg,,,,,Free space detection,"[{""id"":""ck5l3vtpjd1400843k91h52vs"",""score"":1,""createdAt"":""2020-01-19T14:18:27.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3pf9gd0no0843xt90cxwd,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNwZjlnZDBubzA4NDN4dDkwY3h3ZCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.k4qfl1K1pAXO7g_5vSyaxiwNWFUeFNBiQZ_r7ptwtHs""}"
ck5l3pyvj7pd90a569f8is3h9,ck5h02hqutbyg0doq7ecl5diy,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F5abae929-6802-499e-33b4-3887534e69ca-2020-01-16T09%3A17%3A02.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=jzr9O-1GXSTbmfes7L9kZcNfmKQ,"{""Free space"":[{""geometry"":[{""x"":0,""y"":517},{""x"":8,""y"":530},{""x"":55,""y"":516},{""x"":188,""y"":581},{""x"":300,""y"":626},{""x"":308,""y"":703},{""x"":408,""y"":751},{""x"":471,""y"":731},{""x"":585,""y"":785},{""x"":1058,""y"":957},{""x"":1322,""y"":1033},{""x"":1574,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,25.135,2020-01-16T09:17:02.jpg,,,,,Free space detection,"[{""id"":""ck5l3vvlslmpa0952clxfx1bm"",""score"":1,""createdAt"":""2020-01-19T14:18:29.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3pyvj7pd90a569f8is3h9,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNweXZqN3BkOTBhNTY5ZjhpczNoOSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.UYSoeBt8pGdhDIDdmhbhh6JPSoc4g9ows6_3Jq-j-64""}"
ck5l3qm0mxmjl0770k6wdq1si,ck5h02hqrtbv80doq8z93fnhr,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F1498712a-7103-34d7-4874-3bfa005cb236-2020-01-16T09%3A16%3A03.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=4UFrwy52udVJi9k40Im0YA8ML1w,"{""Free space"":[{""geometry"":[{""x"":0,""y"":771},{""x"":384,""y"":561},{""x"":619,""y"":433},{""x"":779,""y"":349},{""x"":841,""y"":317},{""x"":901,""y"":286},{""x"":899,""y"":275},{""x"":1025,""y"":273},{""x"":1022,""y"":309},{""x"":1046,""y"":325},{""x"":1073,""y"":337},{""x"":1210,""y"":338},{""x"":1457,""y"":453},{""x"":1698,""y"":592},{""x"":1920,""y"":711},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,29.548,2020-01-16T09:16:03.jpg,,,,,Free space detection,"[{""id"":""ck5l3vx21llfn0929cgpyaif1"",""score"":1,""createdAt"":""2020-01-19T14:18:31.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3qm0mxmjl0770k6wdq1si,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNxbTBteG1qbDA3NzBrNndkcTFzaSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.YSdexHTq2Tj_9NNDYH6dh4axiWPqzgBOWeprYnkdmp4""}"
ck5l3retvdbef0978hrc9d2un,ck5h02hqutbys0doq8hzc616n,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F824e11ad-b143-a4e5-3383-dfb504f76db8-2020-01-16T09%3A17%3A29.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=gsyNNir2XiEOsvm5tkAiUpMRj-8,"{""Free space"":[{""geometry"":[{""x"":0,""y"":780},{""x"":160,""y"":666},{""x"":343,""y"":553},{""x"":401,""y"":517},{""x"":473,""y"":516},{""x"":510,""y"":487},{""x"":505,""y"":425},{""x"":609,""y"":426},{""x"":629,""y"":414},{""x"":634,""y"":387},{""x"":698,""y"":347},{""x"":732,""y"":352},{""x"":774,""y"":326},{""x"":1068,""y"":317},{""x"":1130,""y"":318},{""x"":1198,""y"":320},{""x"":1215,""y"":325},{""x"":1214,""y"":408},{""x"":1434,""y"":534},{""x"":1635,""y"":670},{""x"":1789,""y"":775},{""x"":1920,""y"":743},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,37.072,2020-01-16T09:17:29.jpg,,,,,Free space detection,"[{""id"":""ck5l3vyhv1g8i0835jmzahp2q"",""score"":1,""createdAt"":""2020-01-19T14:18:33.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3retvdbef0978hrc9d2un,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNyZXR2ZGJlZjA5NzhocmM5ZDJ1biIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.AorvGBhQ_u4W_S0KtedRTnvoaCjJAWz5F5JKMi5Y6w4""}"
ck5l3s1wu86jg0850laef90jo,ck5h02hqstbvk0doq3fw25u2n,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fce3cf379-1f08-23a0-71d5-bffbc06012c2-2020-01-16T09%3A16%3A09.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=JkNn1Lrxk8LZwBqLKf4Ng0Qw-QI,"{""Free space"":[{""geometry"":[{""x"":0,""y"":891},{""x"":201,""y"":744},{""x"":706,""y"":427},{""x"":826,""y"":356},{""x"":880,""y"":322},{""x"":880,""y"":299},{""x"":1115,""y"":294},{""x"":1128,""y"":294},{""x"":1152,""y"":315},{""x"":1148,""y"":412},{""x"":1173,""y"":445},{""x"":1251,""y"":516},{""x"":1361,""y"":587},{""x"":1723,""y"":577},{""x"":1829,""y"":632},{""x"":1920,""y"":682},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,29.62,2020-01-16T09:16:09.jpg,,,,,Free space detection,"[{""id"":""ck5l3vzy17pu60a56fypfbz48"",""score"":1,""createdAt"":""2020-01-19T14:18:35.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3s1wu86jg0850laef90jo,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDNzMXd1ODZqZzA4NTBsYWVmOTBqbyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.WS_IhrPR7K1ofa2ILxSRNfr2yASRssohtBh2jFYPQsQ""}"
ck5l3t4de86m00850jgbcys7r,ck5h02hqvtbz40doq42201407,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fcf654521-0f5a-adbe-4637-e7a75d0c2819-2020-01-16T09%3A17%3A35.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=qQqVNfd2hpHPVA7m9iEfGeOdZ3w,"{""Free space"":[{""geometry"":[{""x"":0,""y"":486},{""x"":65,""y"":469},{""x"":211,""y"":441},{""x"":213,""y"":489},{""x"":229,""y"":511},{""x"":249,""y"":504},{""x"":496,""y"":605},{""x"":736,""y"":701},{""x"":891,""y"":749},{""x"":935,""y"":774},{""x"":1168,""y"":856},{""x"":1311,""y"":758},{""x"":1318,""y"":646},{""x"":1530,""y"":517},{""x"":1621,""y"":458},{""x"":1679,""y"":465},{""x"":1744,""y"":405},{""x"":1920,""y"":433},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,49.586,2020-01-16T09:17:35.jpg,,,,,Free space detection,"[{""id"":""ck5l3w1fblmqa0952vq2vfx4t"",""score"":1,""createdAt"":""2020-01-19T14:18:37.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3t4de86m00850jgbcys7r,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDN0NGRlODZtMDA4NTBqZ2JjeXM3ciIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.YIuiwbOdtLNf5i87ZDaPy2kwufuUjW0toO-23uBepKc""}"
ck5l3tosm1g0k08356kkl47sf,ck5h02hqstbvw0doq92nta26p,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F436e2ef9-606c-cd2d-ec95-de20d10ed948-2020-01-16T09%3A16%3A16.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=nWPU93ltZJr2F2vDUqx-GJD8Kug,"{""Free space"":[{""geometry"":[{""x"":0,""y"":889},{""x"":184,""y"":732},{""x"":550,""y"":437},{""x"":579,""y"":400},{""x"":578,""y"":331},{""x"":849,""y"":327},{""x"":980,""y"":325},{""x"":980,""y"":312},{""x"":1035,""y"":311},{""x"":1032,""y"":348},{""x"":1282,""y"":433},{""x"":1601,""y"":569},{""x"":1815,""y"":673},{""x"":1920,""y"":717},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,26.21,2020-01-16T09:16:16.jpg,,,,,Free space detection,"[{""id"":""ck5l3w38x7pux0a565ranxnew"",""score"":1,""createdAt"":""2020-01-19T14:18:39.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3tosm1g0k08356kkl47sf,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDN0b3NtMWcwazA4MzU2a2tsNDdzZiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.VeFnB2okZpNCvksyg1_XwcZ_By7_UEiP9eST6G3GzH8""}"
ck5l3u6ox1g250835dyugsuxh,ck5h02hqvtbzg0doq6c753gmz,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F042c43d1-4b03-b037-9096-940c89726659-2020-01-16T09%3A17%3A41.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=jvgFBTt_H041DvVKkNV2DipOs8A,"{""Free space"":[{""geometry"":[{""x"":0,""y"":988},{""x"":146,""y"":811},{""x"":99,""y"":558},{""x"":530,""y"":550},{""x"":1267,""y"":538},{""x"":1710,""y"":523},{""x"":1920,""y"":515},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,22.932,2020-01-16T09:17:41.jpg,,,,,Free space detection,"[{""id"":""ck5l3w4ki7pvk0a56geksbt7x"",""score"":1,""createdAt"":""2020-01-19T14:18:41.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3u6ox1g250835dyugsuxh,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDN1Nm94MWcyNTA4MzVkeXVnc3V4aCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.UXN6P14Ata9k3boz3LGlNnAGtu4Z1-ig7gpWRmwKdrU""}"
ck5l3uuhilmmk0952ojgc8ydb,ck5h02hqstbw80doq852v43nc,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F45b48538-ed1d-0381-9faa-31f1944fc133-2020-01-16T09%3A16%3A22.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=bzSdPZ_so0Nw7YITyJaocKJCZ3Y,"{""Free space"":[{""geometry"":[{""x"":0,""y"":399},{""x"":16,""y"":386},{""x"":31,""y"":385},{""x"":31,""y"":404},{""x"":200,""y"":392},{""x"":426,""y"":380},{""x"":853,""y"":372},{""x"":1225,""y"":379},{""x"":1365,""y"":386},{""x"":1365,""y"":354},{""x"":1569,""y"":354},{""x"":1563,""y"":481},{""x"":1723,""y"":575},{""x"":1867,""y"":659},{""x"":1920,""y"":700},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,30.568,2020-01-16T09:16:22.jpg,,,,,Free space detection,"[{""id"":""ck5l3w5wnxmzb0770eoz09gnk"",""score"":1,""createdAt"":""2020-01-19T14:18:43.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3uuhilmmk0952ojgc8ydb,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDN1dWhpbG1tazA5NTJvamdjOHlkYiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.22JJTMmhoxCEBAnqgpEXXBUgY5PV92L8SojAiruZKSA""}"
ck5l3vh941g6b0835j082jtu5,ck5h02hqvtbzs0doq2zjbecyb,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fb5853559-ecd4-ceab-f3ab-b1736340353e-2020-01-16T09%3A17%3A47.jpg?Expires=1580850788300&KeyName=labelbox-assets-key-1&Signature=UxPhyI99vC46PP6EYAYD1dA1nZY,"{""Free space"":[{""geometry"":[{""x"":79,""y"":1080},{""x"":0,""y"":912},{""x"":0,""y"":746},{""x"":291,""y"":593},{""x"":616,""y"":440},{""x"":868,""y"":338},{""x"":971,""y"":301},{""x"":990,""y"":299},{""x"":1011,""y"":298},{""x"":1014,""y"":285},{""x"":1036,""y"":276},{""x"":1162,""y"":276},{""x"":1207,""y"":303},{""x"":1280,""y"":352},{""x"":1384,""y"":422},{""x"":1831,""y"":755},{""x"":1920,""y"":820},{""x"":1920,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57944E+12,1.57944E+12,29.223,2020-01-16T09:17:47.jpg,,,,,Free space detection,"[{""id"":""ck5l3w7kw86vy0850nx3dh8g7"",""score"":1,""createdAt"":""2020-01-19T14:18:45.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5l3vh941g6b0835j082jtu5,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1bDN2aDk0MWc2YjA4MzVqMDgyanR1NSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.YgWGYlkV46T5fw313oekmO54kd-zhDsmYnVB3z2B6Hs""}"
